0,269,3,"{""text"":""codysmile11""}";"{""text"":""was here ""}";"{""text"":""Hi XinXiaoXiin""}";"{""text"":""""}",black,false
-269,67,165,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-272,69,165,"{""text"":""2b2t.fi""}";"{""text"":""X: -272""}";"{""text"":""Y: 69""}";"{""text"":""Z: 165""}",black,false
-272,70,165,"{""text"":""2b2t.fi""}";"{""text"":""X: -272""}";"{""text"":""Y: 70""}";"{""text"":""Z: 165""}",black,false
-272,65,170,"{""text"":""2b2t.fi""}";"{""text"":""X: -272""}";"{""text"":""Y: 65""}";"{""text"":""Z: 170""}",black,false
-269,67,168,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-272,69,167,"{""text"":""2b2t.fi""}";"{""text"":""X: -272""}";"{""text"":""Y: 69""}";"{""text"":""Z: 167""}",black,false
-270,68,171,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,171,170,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-255,169,168,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,171,169,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-264,175,173,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-251,173,172,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,170,168,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-236,155,164,"{""text"":""2b2t.fi""}";"{""text"":""X: -236""}";"{""text"":""Y: 155""}";"{""text"":""Z: 164""}",black,false
-238,155,163,"{""text"":""2b2t.fi""}";"{""text"":""X: -238""}";"{""text"":""Y: 155""}";"{""text"":""Z: 163""}",black,false
-235,156,172,"{""text"":""2b2t.fi""}";"{""text"":""X: -235""}";"{""text"":""Y: 156""}";"{""text"":""Z: 172""}",black,false
-242,67,165,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-242,66,164,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-245,66,161,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-243,66,163,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-244,66,162,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-241,69,168,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-241,68,167,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-242,68,166,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-241,69,167,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-241,70,166,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-231,77,174,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-232,77,173,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-231,77,175,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-223,64,161,"{""text"":""2b2t.fi""}";"{""text"":""X: -223""}";"{""text"":""Y: 64""}";"{""text"":""Z: 161""}",black,false
-223,70,171,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-224,70,170,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-223,71,171,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-223,72,175,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,65,167,"{""text"":""2b2t.fi""}";"{""text"":""X: -220""}";"{""text"":""Y: 65""}";"{""text"":""Z: 167""}",black,false
-231,74,167,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-224,69,169,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-231,76,170,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-289,62,184,"{""text"":""2b2t.fi""}";"{""text"":""X: -273""}";"{""text"":""Y: 62""}";"{""text"":""Z: 184""}",black,false
-289,77,189,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-289,78,191,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-290,78,191,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-290,61,189,"{""text"":""2b2t.fi""}";"{""text"":""X: -274""}";"{""text"":""Y: 61""}";"{""text"":""Z: 189""}",black,false
-272,74,184,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-272,73,183,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-271,71,176,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-271,71,177,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-272,75,185,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-271,70,176,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-272,77,189,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-271,71,178,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-272,73,182,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-258,3,189,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-263,174,189,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,159,183,"{""text"":""2b2t.fi""}";"{""text"":""X: -253""}";"{""text"":""Y: 159""}";"{""text"":""Z: 183""}",black,false
-263,156,176,"{""text"":""2b2t.fi""}";"{""text"":""X: -247""}";"{""text"":""Y: 156""}";"{""text"":""Z: 176""}",black,false
-253,156,190,"{""text"":""2b2t.fi""}";"{""text"":""X: -253""}";"{""text"":""Y: 156""}";"{""text"":""Z: 190""}",black,false
-264,173,191,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-221,76,185,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-221,76,186,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-221,75,184,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-221,75,185,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-231,78,177,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-231,78,178,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-231,82,189,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-231,81,188,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-222,73,179,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-218,73,183,"{""text"":""2b2t.fi""}";"{""text"":""X: -218""}";"{""text"":""Y: 73""}";"{""text"":""Z: 183""}",black,false
-222,74,179,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-222,73,177,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-222,73,178,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-222,74,180,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-222,74,181,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-230,77,176,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,77,189,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-230,77,177,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-232,79,180,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,78,190,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,78,191,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-232,79,184,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-232,80,181,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-219,70,177,"{""text"":""2b2t.fi""}";"{""text"":""X: -219""}";"{""text"":""Y: 70""}";"{""text"":""Z: 177""}",black,false
-232,81,185,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-232,80,184,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-232,82,188,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-223,72,176,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-232,81,187,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-223,73,176,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-221,74,183,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-217,80,182,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-221,75,183,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-221,74,182,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-162,10,178,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-496,121,203,"{""extra"":[{""text"":""I WANT KİT""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-289,62,193,"{""text"":""2b2t.fi""}";"{""text"":""X: -273""}";"{""text"":""Y: 62""}";"{""text"":""Z: 193""}",black,false
-290,62,193,"{""text"":""2b2t.fi""}";"{""text"":""X: -274""}";"{""text"":""Y: 62""}";"{""text"":""Z: 193""}",black,false
-290,79,192,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-290,81,195,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-290,80,194,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-291,82,198,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-290,83,198,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-291,81,196,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-290,82,197,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-290,83,199,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-267,83,200,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-265,84,201,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-266,84,201,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-278,71,206,"{""text"":""2b2t.fi""}";"{""text"":""X: -262""}";"{""text"":""Y: 71""}";"{""text"":""Z: 206""}",black,false
-267,84,201,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-268,84,201,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-269,86,203,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-272,84,201,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-278,86,203,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-280,85,202,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-273,154,204,"{""text"":""2b2t.fi""}";"{""text"":""X: -257""}";"{""text"":""Y: 154""}";"{""text"":""Z: 204""}",black,false
-280,84,201,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-272,65,201,"{""text"":""2b2t.fi""}";"{""text"":""X: -272""}";"{""text"":""Y: 65""}";"{""text"":""Z: 201""}",black,false
-279,86,203,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-278,87,203,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-277,88,204,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-274,89,206,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-249,172,193,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-257,9,192,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-251,168,199,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-257,10,192,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-250,170,197,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,162,207,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,163,206,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-254,162,206,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,164,205,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-232,79,201,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,79,192,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,80,194,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-219,80,195,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-217,78,200,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,79,193,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-218,80,194,"{""text"":""2b2t.fi""}";"{""text"":""X: -218""}";"{""text"":""Y: 80""}";"{""text"":""Z: 194""}",black,false
-220,81,197,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,81,198,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,82,198,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-220,82,199,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-230,82,194,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-231,83,193,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-229,79,197,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-219,83,203,"{""text"":""2b2t.fi""}";"{""text"":""X: -219""}";"{""text"":""Y: 83""}";"{""text"":""Z: 203""}",black,false
-232,79,200,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-214,4,192,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-209,5,199,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-185,15,203,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-156,10,195,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-164,15,203,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-74,61,195,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-74,61,194,"{""text"":""we e""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-74,78,193,"{""extra"":[{""text"":""chezhead""}],""text"":""""}";"{""extra"":[{""text"":""screenshot""}],""text"":""""}";"{""extra"":[{""text"":""location""}],""text"":""""}";"{""extra"":[{""text"":""feb 2011""}],""text"":""""}",black,false
-19,69,192,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-275,74,214,"{""text"":""2b2t.fi""}";"{""text"":""X: -259""}";"{""text"":""Y: 74""}";"{""text"":""Z: 214""}",black,false
-274,90,208,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,78,220,"{""text"":""2b2t.fi""}";"{""text"":""X: -253""}";"{""text"":""Y: 78""}";"{""text"":""Z: 220""}",black,false
-253,79,219,"{""text"":""2b2t.fi""}";"{""text"":""X: -253""}";"{""text"":""Y: 79""}";"{""text"":""Z: 219""}",black,false
-251,81,218,"{""text"":""2b2t.fi""}";"{""text"":""X: -251""}";"{""text"":""Y: 81""}";"{""text"":""Z: 218""}",black,false
-251,150,218,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-251,149,219,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-251,148,219,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-251,147,220,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-251,146,220,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,80,220,"{""text"":""2b2t.fi""}";"{""text"":""X: -253""}";"{""text"":""Y: 80""}";"{""text"":""Z: 220""}",black,false
-253,142,221,"{""text"":""2b2t.fi""}";"{""text"":""X: -253""}";"{""text"":""Y: 142""}";"{""text"":""Z: 221""}",black,false
-251,98,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-255,158,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,154,215,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-255,157,211,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-253,153,216,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-251,97,208,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-259,103,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-261,102,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-259,104,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-257,106,210,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-252,80,219,"{""text"":""2b2t.fi""}";"{""text"":""X: -252""}";"{""text"":""Y: 80""}";"{""text"":""Z: 219""}",black,false
-252,142,221,"{""text"":""2b2t.fi""}";"{""text"":""X: -252""}";"{""text"":""Y: 142""}";"{""text"":""Z: 221""}",black,false
-252,79,220,"{""text"":""2b2t.fi""}";"{""text"":""X: -252""}";"{""text"":""Y: 79""}";"{""text"":""Z: 220""}",black,false
-252,80,218,"{""text"":""2b2t.fi""}";"{""text"":""X: -252""}";"{""text"":""Y: 80""}";"{""text"":""Z: 218""}",black,false
-252,143,219,"{""text"":""2b2t.fi""}";"{""text"":""X: -252""}";"{""text"":""Y: 143""}";"{""text"":""Z: 219""}",black,false
-250,147,220,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-254,79,220,"{""text"":""2b2t.fi""}";"{""text"":""X: -254""}";"{""text"":""Y: 79""}";"{""text"":""Z: 220""}",black,false
-254,158,210,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-254,156,212,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-254,154,214,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-252,152,217,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-252,150,218,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-252,97,208,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-252,151,217,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-260,102,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-260,103,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-258,105,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-258,104,210,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-262,102,209,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-235,122,222,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-235,125,223,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-235,123,223,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-236,127,223,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-236,126,223,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-239,107,212,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
-240,107,211,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""16 Sep 2023""}",black,false
